PERMNO,date,PRC
10107,20160331,55.23000
10107,20160401,55.57000
10107,20160404,55.43000
10107,20160405,54.56000
10107,20160406,55.12000
10107,20160407,54.46000
10107,20160408,54.42000
10107,20160411,54.31000
10107,20160412,54.65000
10107,20160413,55.35000
10107,20160414,55.36000
10107,20160415,55.65000
10107,20160418,56.46000
10107,20160419,56.39000
10107,20160420,55.59000
10107,20160421,55.78000
10107,20160422,51.78000
10107,20160425,52.11000
10107,20160426,51.44000
10107,20160427,50.94000
10107,20160428,49.90000
10107,20160429,49.87000
10107,20160502,50.61000
10107,20160503,49.78000
10107,20160504,49.87000
10107,20160505,49.94000
10107,20160506,50.39000
10107,20160509,50.07000
10107,20160510,51.02000
10107,20160511,51.05000
10107,20160512,51.51000
10107,20160513,51.08000
10107,20160516,51.83000
10107,20160517,50.51000
10107,20160518,50.81000
10107,20160519,50.32000
10107,20160520,50.62000
10107,20160523,50.03000
10107,20160524,51.59000
10107,20160525,52.12000
10107,20160526,51.89000
10107,20160527,52.32000
10107,20160531,53.00000
10107,20160601,52.85000
10107,20160602,52.48000
10107,20160603,51.79000
10107,20160606,52.13000
10107,20160607,52.10000
10107,20160608,52.04000
10107,20160609,51.62000
10107,20160610,51.48000
10107,20160613,50.14000
10107,20160614,49.83000
10107,20160615,49.69000
10107,20160616,50.39000
10107,20160617,50.13000
10107,20160620,50.07000
10107,20160621,51.19000
10107,20160622,50.99000
10107,20160623,51.91000
10107,20160624,49.83000
10107,20160627,48.43000
10107,20160628,49.44000
10107,20160629,50.54000
10107,20160630,51.17000
10107,20160701,51.16000
10107,20160705,51.17000
10107,20160706,51.38000
10107,20160707,51.38000
10107,20160708,52.30000
10107,20160711,52.59000
10107,20160712,53.21000
10107,20160713,53.51000
10107,20160714,53.74000
10107,20160715,53.70000
10107,20160718,53.96000
10107,20160719,53.09000
10107,20160720,55.91000
10107,20160721,55.80000
10107,20160722,56.57000
10107,20160725,56.73000
10107,20160726,56.76000
10107,20160727,56.19000
10107,20160728,56.21000
10107,20160729,56.68000
10107,20160801,56.58000
10107,20160802,56.58000
10107,20160803,56.97000
10107,20160804,57.39000
10107,20160805,57.96000
10107,20160808,58.06000
10107,20160809,58.20000
10107,20160810,58.02000
10107,20160811,58.30000
10107,20160812,57.94000
10107,20160815,58.12000
10107,20160816,57.44000
10107,20160817,57.56000
10107,20160818,57.60000
10107,20160819,57.62000
10107,20160822,57.67000
10107,20160823,57.89000
10107,20160824,57.95000
10107,20160825,58.17000
10107,20160826,58.03000
10107,20160829,58.10000
10107,20160830,57.89000
10107,20160831,57.46000
10107,20160901,57.59000
10107,20160902,57.67000
10107,20160906,57.61000
10107,20160907,57.66000
10107,20160908,57.43000
10107,20160909,56.21000
10107,20160912,57.05000
10107,20160913,56.53000
10107,20160914,56.26000
10107,20160915,57.19000
10107,20160916,57.25000
10107,20160919,56.93000
10107,20160920,56.81000
10107,20160921,57.76000
10107,20160922,57.82000
10107,20160923,57.43000
10107,20160926,56.90000
10107,20160927,57.95000
10107,20160928,58.03000
10107,20160929,57.40000
10107,20160930,57.60000
10107,20161003,57.42000
10107,20161004,57.24000
10107,20161005,57.64000
10107,20161006,57.74000
10107,20161007,57.80000
10107,20161010,58.04000
10107,20161011,57.19000
10107,20161012,57.11000
10107,20161013,56.92000
10107,20161014,57.42000
10107,20161017,57.22000
10107,20161018,57.66000
10107,20161019,57.53000
10107,20161020,57.25000
10107,20161021,59.66000
10107,20161024,61.00000
10107,20161025,60.99000
10107,20161026,60.63000
10107,20161027,60.10000
10107,20161028,59.87000
10107,20161031,59.92000
10107,20161101,59.80000
10107,20161102,59.43000
10107,20161103,59.21000
10107,20161104,58.71000
10107,20161107,60.42000
10107,20161108,60.47000
10107,20161109,60.17000
10107,20161110,58.70000
10107,20161111,59.02000
10107,20161114,58.12000
10107,20161115,58.87000
10107,20161116,59.65000
10107,20161117,60.64000
10107,20161118,60.35000
10107,20161121,60.86000
10107,20161122,61.12000
10107,20161123,60.40000
10107,20161125,60.53000
10107,20161128,60.61000
10107,20161129,61.09000
10107,20161130,60.26000
10107,20161201,59.20000
10107,20161202,59.25000
10107,20161205,60.22000
10107,20161206,59.95000
10107,20161207,61.37000
10107,20161208,61.01000
10107,20161209,61.97000
10107,20161212,62.17000
10107,20161213,62.98000
10107,20161214,62.68000
10107,20161215,62.58000
10107,20161216,62.30000
10107,20161219,63.62000
10107,20161220,63.54000
10107,20161221,63.54000
10107,20161222,63.55000
10107,20161223,63.24000
10107,20161227,63.28000
10107,20161228,62.99000
10107,20161229,62.90000
10107,20161230,62.14000
10107,20170103,62.58000
10107,20170104,62.30000
10107,20170105,62.30000
10107,20170106,62.84000
10107,20170109,62.64000
10107,20170110,62.62000
10107,20170111,63.19000
10107,20170112,62.61000
10107,20170113,62.70000
10107,20170117,62.53000
10107,20170118,62.50000
10107,20170119,62.30000
10107,20170120,62.74000
10107,20170123,62.96000
10107,20170124,63.52000
10107,20170125,63.68000
10107,20170126,64.27000
10107,20170127,65.78000
10107,20170130,65.13000
10107,20170131,64.65000
10107,20170201,63.58000
10107,20170202,63.17000
10107,20170203,63.68000
10107,20170206,63.64000
10107,20170207,63.43000
10107,20170208,63.34000
10107,20170209,64.06000
10107,20170210,64.00000
10107,20170213,64.72000
10107,20170214,64.57000
10107,20170215,64.53000
10107,20170216,64.52000
10107,20170217,64.62000
10107,20170221,64.49000
10107,20170222,64.36000
10107,20170223,64.62000
10107,20170224,64.62000
10107,20170227,64.23000
10107,20170228,63.98000
10107,20170301,64.94000
10107,20170302,64.01000
10107,20170303,64.25000
10107,20170306,64.27000
10107,20170307,64.40000
10107,20170308,64.99000
10107,20170309,64.73000
10107,20170310,64.93000
10107,20170313,64.71000
10107,20170314,64.41000
10107,20170315,64.75000
10107,20170316,64.64000
10107,20170317,64.87000
10107,20170320,64.93000
10107,20170321,64.21000
10107,20170322,65.03000
10107,20170323,64.87000
10107,20170324,64.98000
10107,20170327,65.10000
10107,20170328,65.29000
10107,20170329,65.47000
10107,20170330,65.71000
10107,20170331,65.86000
10107,20170403,65.55000
10107,20170404,65.73000
10107,20170405,65.56000
10107,20170406,65.73000
10107,20170407,65.68000
10107,20170410,65.53000
10107,20170411,65.48000
10107,20170412,65.23000
10107,20170413,64.95000
10107,20170417,65.48000
10107,20170418,65.39000
10107,20170419,65.04000
10107,20170420,65.50000
10107,20170421,66.40000
10107,20170424,67.53000
10107,20170425,67.92000
10107,20170426,67.83000
10107,20170427,68.27000
10107,20170428,68.46000
10107,20170501,69.41000
10107,20170502,69.30000
10107,20170503,69.08000
10107,20170504,68.81000
10107,20170505,69.00000
10107,20170508,68.94000
10107,20170509,69.04000
10107,20170510,69.31000
10107,20170511,68.46000
10107,20170512,68.38000
10107,20170515,68.43000
10107,20170516,69.41000
10107,20170517,67.48000
10107,20170518,67.71000
10107,20170519,67.69000
10107,20170522,68.45000
10107,20170523,68.68000
10107,20170524,68.77000
10107,20170525,69.62000
10107,20170526,69.96000
10107,20170530,70.41000
10107,20170531,69.84000
10107,20170601,70.10000
10107,20170602,71.76000
10107,20170605,72.28000
10107,20170606,72.52000
10107,20170607,72.39000
10107,20170608,71.95000
10107,20170609,70.32000
10107,20170612,69.78000
10107,20170613,70.65000
10107,20170614,70.27000
10107,20170615,69.90000
10107,20170616,70.00000
10107,20170619,70.87000
10107,20170620,69.91000
10107,20170621,70.27000
10107,20170622,70.26000
10107,20170623,71.21000
10107,20170626,70.53000
10107,20170627,69.21000
10107,20170628,69.80000
10107,20170629,68.49000
10107,20170630,68.93000
10107,20170703,68.17000
10107,20170705,69.08000
10107,20170706,68.57000
10107,20170707,69.46000
10107,20170710,69.98000
10107,20170711,69.99000
10107,20170712,71.15000
10107,20170713,71.77000
10107,20170714,72.78000
10107,20170717,73.35000
10107,20170718,73.30000
10107,20170719,73.86000
10107,20170720,74.22000
10107,20170721,73.79000
10107,20170724,73.60000
10107,20170725,74.19000
10107,20170726,74.05000
10107,20170727,73.16000
10107,20170728,73.04000
10107,20170731,72.70000
10107,20170801,72.58000
10107,20170802,72.26000
10107,20170803,72.15000
10107,20170804,72.68000
10107,20170807,72.40000
10107,20170808,72.79000
10107,20170809,72.47000
10107,20170810,71.41000
10107,20170811,72.50000
10107,20170814,73.59000
10107,20170815,73.22000
10107,20170816,73.65000
10107,20170817,72.40000
10107,20170818,72.49000
10107,20170821,72.15000
10107,20170822,73.16000
10107,20170823,72.72000
10107,20170824,72.69000
10107,20170825,72.82000
10107,20170828,72.83000
10107,20170829,73.05000
10107,20170830,74.01000
10107,20170831,74.77000
10107,20170901,73.94000
10107,20170905,73.61000
10107,20170906,73.40000
10107,20170907,74.34000
10107,20170908,73.98000
10107,20170911,74.76000
10107,20170912,74.68000
10107,20170913,75.21000
10107,20170914,74.77000
10107,20170915,75.31000
10107,20170918,75.16000
10107,20170919,75.44000
10107,20170920,74.94000
10107,20170921,74.21000
10107,20170922,74.41000
10107,20170925,73.26000
10107,20170926,73.26000
10107,20170927,73.85000
10107,20170928,73.87000
10107,20170929,74.49000
10107,20171002,74.61000
10107,20171003,74.26000
10107,20171004,74.69000
10107,20171005,75.97000
10107,20171006,76.00000
10107,20171009,76.29000
10107,20171010,76.29000
10107,20171011,76.42000
10107,20171012,77.12000
10107,20171013,77.49000
10107,20171016,77.65000
10107,20171017,77.59000
10107,20171018,77.61000
10107,20171019,77.91000
10107,20171020,78.81000
10107,20171023,78.83000
10107,20171024,78.86000
10107,20171025,78.63000
10107,20171026,78.76000
10107,20171027,83.81000
10107,20171030,83.89000
10107,20171031,83.18000
10107,20171101,83.18000
10107,20171102,84.05000
10107,20171103,84.14000
10107,20171106,84.47000
10107,20171107,84.27000
10107,20171108,84.56000
10107,20171109,84.09000
10107,20171110,83.87000
10107,20171113,83.93000
10107,20171114,84.05000
10107,20171115,82.98000
10107,20171116,83.20000
10107,20171117,82.40000
10107,20171120,82.53000
10107,20171121,83.72000
10107,20171122,83.11000
10107,20171124,83.26000
10107,20171127,83.87000
10107,20171128,84.88000
10107,20171129,83.34000
10107,20171130,84.17000
10107,20171201,84.26000
10107,20171204,81.08000
10107,20171205,81.59000
10107,20171206,82.78000
10107,20171207,82.49000
10107,20171208,84.16000
10107,20171211,85.23000
10107,20171212,85.58000
10107,20171213,85.35000
10107,20171214,84.69000
10107,20171215,86.85000
10107,20171218,86.38000
10107,20171219,85.83000
10107,20171220,85.52000
10107,20171221,85.50000
10107,20171222,85.51000
10107,20171226,85.40000
10107,20171227,85.71000
10107,20171228,85.72000
10107,20171229,85.54000
